FrameID	Timestamp(s)	Delta(ms)	LocalDelta(ms)	Irregular?
310163	1292.345833	4.166667	8.075171	
310164	1292.350000	4.166667	2.487765	
310165	1292.354167	4.166667	3.300967	
310166	1292.358333	4.166667	3.113457	
310167	1292.362500	4.166667	5.430292	
310168	1292.366667	4.166667	4.588668	
310169	1292.370833	4.166667	3.823232	
310170	1292.375000	4.166667	4.231412	
310171	1292.379167	4.166667	4.782889	
310172	1292.383333	4.166667	2.179854	
310173	1292.387500	4.166667	4.027717	
310174	1292.391667	4.166667	3.520847	
310175	1292.395833	4.166667	4.970399	
310176	1292.400000	4.166667	3.892315	
310177	1292.404167	4.166667	3.586377	
310178	1292.408333	4.166667	4.219569	
310179	1292.412500	4.166667	5.646225	
310180	1292.416667	4.166667	2.963844	
310181	1292.420833	4.166667	4.212464	
310182	1292.425000	4.166667	3.894289	
310183	1292.429167	4.166667	6.424688	
310184	1292.433333	4.166667	1.941420	
310185	1292.437500	4.166667	3.985083	
310186	1292.441667	4.166667	4.907238	
310187	1292.445833	4.166667	3.875735	
310188	1292.450000	4.166667	4.040744	
310189	1292.454167	4.166667	3.782177	
310190	1292.458333	4.166667	4.770257	
310191	1292.462500	4.166667	3.850076	
310192	1292.466667	4.166667	5.054483	
310193	1292.470833	4.166667	3.460449	
310194	1292.475000	4.166667	3.934949	
310195	1292.479167	4.166667	5.426739	
310196	1292.483333	4.166667	2.800809	
310197	1292.487500	4.166667	4.113774	
310198	1292.491667	4.166667	4.646303	
310199	1292.495833	4.166667	4.887500	
310200	1292.500000	4.166667	5.984927	
310201	1292.504167	4.166667	2.042873	
310202	1292.508333	4.166667	3.304125	
310203	1292.512500	4.166667	5.785575	
310204	1292.516667	4.166667	3.275308	
310205	1292.520833	4.166667	3.552033	
310206	1292.525000	4.166667	3.997320	
310207	1292.529167	4.166667	5.377395	
310208	1292.533333	4.166667	3.211357	
310209	1292.537500	4.166667	4.643539	
310210	1292.541667	4.166667	3.580061	
310211	1292.545833	4.166667	5.819918	
310212	1292.550000	4.166667	2.629878	
310213	1292.554167	4.166667	3.562297	
310214	1292.558333	4.166667	4.152066	
310215	1292.562500	4.166667	5.218307	
310216	1292.566667	4.166667	3.680330	
310217	1292.570833	4.166667	3.535059	
310218	1292.575000	4.166667	4.237333	
310219	1292.579167	4.166667	5.191858	
310220	1292.583333	4.166667	3.434790	
310221	1292.587500	4.166667	3.881262	
310222	1292.591667	4.166667	4.125222	
310223	1292.595833	4.166667	5.580695	
310224	1292.600000	4.166667	3.033716	
310225	1292.604167	4.166667	3.881262	
310226	1292.608333	4.166667	4.242860	
310227	1292.612500	4.166667	5.508060	
310228	1292.616667	4.166667	3.009636	
310229	1292.620833	4.166667	3.906526	
310230	1292.625000	4.166667	4.215227	
310231	1292.629167	4.166667	4.910396	
310232	1292.633333	4.166667	3.517295	
310233	1292.637500	4.166667	4.236544	
310234	1292.641667	4.166667	3.988636	
310235	1292.645833	4.166667	5.945057	
310236	1292.650000	4.166667	2.626326	
310237	1292.654167	4.166667	3.964555	
310238	1292.658333	4.166667	5.485558	
310239	1292.662500	4.166667	3.833496	
310240	1292.666667	4.166667	3.605326	
310241	1292.670833	4.166667	3.833496	
310242	1292.675000	4.166667	4.508532	
310243	1292.679167	4.166667	5.384106	
310244	1292.683333	4.166667	3.234253	
310245	1292.687500	4.166667	4.770257	
310246	1292.691667	4.166667	3.278071	
310247	1292.695833	4.166667	5.453583	
310248	1292.700000	4.166667	2.633036	
310249	1292.704167	4.166667	3.957055	
310250	1292.708333	4.166667	5.589775	
310251	1292.712500	4.166667	3.127668	
310252	1292.716667	4.166667	4.193120	
310253	1292.720833	4.166667	3.932185	
310254	1292.725000	4.166667	3.970477	
310255	1292.729167	4.166667	5.582274	
310256	1292.733333	4.166667	2.937000	
310257	1292.737500	4.166667	3.978767	
310258	1292.741667	4.166667	4.748545	
310259	1292.745833	4.166667	5.597275	
310260	1292.750000	4.166667	2.186565	
310261	1292.754167	4.166667	4.478136	
310262	1292.758333	4.166667	3.805073	
310263	1292.762500	4.166667	5.714518	
310264	1292.766667	4.166667	2.679223	
310265	1292.770833	4.166667	4.098378	
310266	1292.775000	4.166667	4.455635	
310267	1292.779167	4.166667	5.211596	
310268	1292.783333	4.166667	3.151354	
310269	1292.787500	4.166667	3.983504	
310270	1292.791667	4.166667	4.135091	
310271	1292.795833	4.166667	5.522666	
310272	1292.800000	4.166667	2.859233	
310273	1292.804167	4.166667	4.631697	
310274	1292.808333	4.166667	3.702041	
310275	1292.812500	4.166667	5.907950	
310276	1292.816667	4.166667	2.345653	
310277	1292.820833	4.166667	4.107853	
310278	1292.825000	4.166667	4.115748	
310279	1292.829167	4.166667	5.450425	
310280	1292.833333	4.166667	3.154512	
310281	1292.837500	4.166667	4.000873	
310282	1292.841667	4.166667	4.216806	
310283	1292.845833	4.166667	5.349762	
310284	1292.850000	4.166667	3.215305	
310285	1292.854167	4.166667	3.974424	
310286	1292.858333	4.166667	4.017453	
310287	1292.862500	4.166667	5.284232	
310288	1292.866667	4.166667	3.604931	
310289	1292.870833	4.166667	3.842575	
310290	1292.875000	4.166667	4.316285	
310291	1292.879167	4.166667	5.874000	
310292	1292.883333	4.166667	3.107536	
310293	1292.887500	4.166667	3.626643	
310294	1292.891667	4.166667	4.310758	
310295	1292.895833	4.166667	4.287073	
310296	1292.900000	4.166667	3.672040	
310297	1292.904167	4.166667	3.918369	
310298	1292.908333	4.166667	4.132722	
310299	1292.912500	4.166667	5.348577	
310300	1292.916667	4.166667	3.153328	
310301	1292.920833	4.166667	3.998110	
310302	1292.925000	4.166667	4.164698	
310303	1292.929167	4.166667	5.333971	
310304	1292.933333	4.166667	3.172276	
310305	1292.937500	4.166667	4.122064	
310306	1292.941667	4.166667	4.279178	
310307	1292.945833	4.166667	5.112117	
310308	1292.950000	4.166667	3.073192	
310309	1292.954167	4.166667	4.097984	
310310	1292.958333	4.166667	4.706701	
310311	1292.962500	4.166667	4.311548	
310312	1292.966667	4.166667	3.590720	
310313	1292.970833	4.166667	4.050613	
310314	1292.975000	4.166667	4.141802	
310315	1292.979167	4.166667	4.903685	
310316	1292.983333	4.166667	3.790467	
310317	1292.987500	4.166667	4.137460	
310318	1292.991667	4.166667	4.015479	
310319	1292.995833	4.166667	5.123170	
310320	1293.000000	4.166667	3.394130	
310321	1293.004167	4.166667	4.306416	
310322	1293.008333	4.166667	3.955081	
310323	1293.012500	4.166667	4.970004	
310324	1293.016667	4.166667	3.265834	
310325	1293.020833	4.166667	4.442608	
310326	1293.025000	4.166667	3.968503	
310327	1293.029167	4.166667	5.144487	
310328	1293.033333	4.166667	3.707963	
310329	1293.037500	4.166667	4.215622	
310330	1293.041667	4.166667	3.547296	
310331	1293.045833	4.166667	5.482006	
310332	1293.050000	4.166667	3.238201	
310333	1293.054167	4.166667	4.432344	
310334	1293.058333	4.166667	3.380708	
310335	1293.062500	4.166667	5.344235	
310336	1293.066667	4.166667	3.460844	
310337	1293.070833	4.166667	4.130354	
310338	1293.075000	4.166667	4.129959	
310339	1293.079167	4.166667	5.278310	
310340	1293.083333	4.166667	2.822520	
310341	1293.087500	4.166667	4.951056	
310342	1293.091667	4.166667	3.353865	
310343	1293.095833	4.166667	6.013350	
310344	1293.100000	4.166667	3.103588	
310345	1293.104167	4.166667	3.614010	
310346	1293.108333	4.166667	4.022980	
310347	1293.112500	4.166667	4.599326	
310348	1293.116667	4.166667	4.917896	
310349	1293.120833	4.166667	2.805151	
310350	1293.125000	4.166667	4.069561	
310351	1293.129167	4.166667	4.999216	
310352	1293.133333	4.166667	4.069956	
310353	1293.137500	4.166667	3.503083	
310354	1293.141667	4.166667	4.262993	
310355	1293.145833	4.166667	4.772625	
310356	1293.150000	4.166667	4.380236	
310357	1293.154167	4.166667	3.443870	
310358	1293.158333	4.166667	4.324575	
310359	1293.162500	4.166667	4.379841	
310360	1293.166667	4.166667	4.352603	
310361	1293.170833	4.166667	3.479793	
310362	1293.175000	4.166667	4.138249	
310363	1293.179167	4.166667	4.887500	
310364	1293.183333	4.166667	4.064034	
310365	1293.187500	4.166667	3.942054	
310366	1293.191667	4.166667	4.111405	
310367	1293.195833	4.166667	4.359708	
310368	1293.200000	4.166667	4.408264	
310369	1293.204167	4.166667	4.572088	
310370	1293.208333	4.166667	3.712305	
310371	1293.212500	4.166667	4.268914	
310372	1293.216667	4.166667	4.090483	
310373	1293.220833	4.166667	3.430843	
310374	1293.225000	4.166667	4.667225	
310375	1293.229167	4.166667	4.157197	
310376	1293.233333	4.166667	3.709147	
310377	1293.237500	4.166667	4.131143	
310378	1293.241667	4.166667	4.246807	
310379	1293.245833	4.166667	5.178042	
310380	1293.250000	4.166667	3.248464	
310381	1293.254167	4.166667	4.317074	
310382	1293.258333	4.166667	4.293389	
310383	1293.262500	4.166667	4.741045	
310384	1293.266667	4.166667	5.095932	
310385	1293.270833	4.166667	3.129247	
310386	1293.275000	4.166667	3.107930	
310387	1293.279167	4.166667	5.114486	
310388	1293.283333	4.166667	4.405105	
310389	1293.287500	4.166667	3.302151	
310390	1293.291667	4.166667	4.163908	
310391	1293.295833	4.166667	5.201333	
310392	1293.300000	4.166667	3.934159	
310393	1293.304167	4.166667	3.516900	
310394	1293.308333	4.166667	3.865866	
310395	1293.312500	4.166667	5.098301	
310396	1293.316667	4.166667	4.071140	
310397	1293.320833	4.166667	3.292677	
310398	1293.325000	4.166667	4.209700	
310399	1293.329167	4.166667	4.806969	
310400	1293.333333	4.166667	3.739938	
310401	1293.337500	4.166667	4.051402	
310402	1293.341667	4.166667	3.987846	
310403	1293.345833	4.166667	5.119618	
310404	1293.350000	4.166667	4.077456	
310405	1293.354167	4.166667	3.454528	
310406	1293.358333	4.166667	4.095615	
310407	1293.362500	4.166667	4.881578	
310408	1293.366667	4.166667	4.027322	
310409	1293.370833	4.166667	3.707963	
310410	1293.375000	4.166667	4.039165	
310411	1293.379167	4.166667	4.349445	
310412	1293.383333	4.166667	4.752887	
310413	1293.387500	4.166667	3.308073	
310414	1293.391667	4.166667	4.084562	
310415	1293.395833	4.166667	5.070668	
310416	1293.400000	4.166667	4.567351	
310417	1293.404167	4.166667	2.866733	
310418	1293.408333	4.166667	4.630512	
310419	1293.412500	4.166667	3.946397	
310420	1293.416667	4.166667	4.193910	
310421	1293.420833	4.166667	3.895078	
310422	1293.425000	4.166667	4.180093	
310423	1293.429167	4.166667	4.935266	
310424	1293.433333	4.166667	4.247202	
310425	1293.437500	4.166667	3.722569	
310426	1293.441667	4.166667	3.875735	
310427	1293.445833	4.166667	4.997637	
310428	1293.450000	4.166667	4.117327	
310429	1293.454167	4.166667	3.402420	
310430	1293.458333	4.166667	4.600511	
310431	1293.462500	4.166667	4.133512	
310432	1293.466667	4.166667	3.927053	
310433	1293.470833	4.166667	3.986662	
310434	1293.475000	4.166667	4.137854	
310435	1293.479167	4.166667	4.672357	
310436	1293.483333	4.166667	4.736702	
310437	1293.487500	4.166667	3.731648	
310438	1293.491667	4.166667	3.295046	
310439	1293.495833	4.166667	5.184753	
310440	1293.500000	4.166667	3.292677	
310441	1293.504167	4.166667	4.240886	
310442	1293.508333	4.166667	5.237256	
310443	1293.512500	4.166667	4.913949	
310444	1293.516667	4.166667	4.713412	
310445	1293.520833	4.166667	2.574217	
310446	1293.525000	4.166667	3.632564	
310447	1293.529167	4.166667	5.265283	
310448	1293.533333	4.166667	3.325442	
310449	1293.537500	4.166667	4.336023	
310450	1293.541667	4.166667	3.428079	
310451	1293.545833	4.166667	5.026849	
310452	1293.550000	4.166667	3.321100	
310453	1293.554167	4.166667	4.974741	
310454	1293.558333	4.166667	3.524400	
310455	1293.562500	4.166667	4.926186	
310456	1293.566667	4.166667	3.806257	
310457	1293.570833	4.166667	3.526769	
310458	1293.575000	4.166667	4.183646	
310459	1293.579167	4.166667	4.602485	
310460	1293.583333	4.166667	4.636828	
310461	1293.587500	4.166667	3.296625	
310462	1293.591667	4.166667	4.055350	
310463	1293.595833	4.166667	4.895395	
310464	1293.600000	4.166667	4.074693	
310465	1293.604167	4.166667	3.679540	
310466	1293.608333	4.166667	4.039165	
310467	1293.612500	4.166667	4.882368	
310468	1293.616667	4.166667	4.078641	
310469	1293.620833	4.166667	3.618747	
310470	1293.625000	4.166667	3.966529	
310471	1293.629167	4.166667	5.090800	
310472	1293.633333	4.166667	4.260229	
310473	1293.637500	4.166667	3.402420	
310474	1293.641667	4.166667	5.100669	
310475	1293.645833	4.166667	3.359391	
310476	1293.650000	4.166667	4.341155	
310477	1293.654167	4.166667	3.720990	
310478	1293.658333	4.166667	4.180093	
310479	1293.662500	4.166667	5.148830	
310480	1293.666667	4.166667	3.939686	
310481	1293.670833	4.166667	3.959424	
310482	1293.675000	4.166667	3.486503	
310483	1293.679167	4.166667	5.101459	
310484	1293.683333	4.166667	4.437081	
310485	1293.687500	4.166667	3.388603	
310486	1293.691667	4.166667	4.694463	
310487	1293.695833	4.166667	4.282336	
310488	1293.700000	4.166667	3.683882	
310489	1293.704167	4.166667	4.942766	
310490	1293.708333	4.166667	3.422947	
310491	1293.712500	4.166667	5.003954	
310492	1293.716667	4.166667	3.115431	
310493	1293.720833	4.166667	4.838155	
310494	1293.725000	4.166667	3.529137	
310495	1293.729167	4.166667	4.872104	
310496	1293.733333	4.166667	3.808626	
310497	1293.737500	4.166667	3.528743	
310498	1293.741667	4.166667	4.783284	
310499	1293.745833	4.166667	4.092457	
310500	1293.750000	4.166667	4.318259	
310501	1293.754167	4.166667	4.514453	
310502	1293.758333	4.166667	3.148985	
310503	1293.762500	4.166667	5.038297	
310504	1293.766667	4.166667	3.387419	
310505	1293.770833	4.166667	4.668804	
310506	1293.775000	4.166667	3.628616	
310507	1293.779167	4.166667	4.857103	
310508	1293.783333	4.166667	4.095220	
310509	1293.787500	4.166667	3.322284	
310510	1293.791667	4.166667	4.648276	
310511	1293.795833	4.166667	4.137854	
310512	1293.800000	4.166667	4.474188	
310513	1293.804167	4.166667	3.756123	
310514	1293.808333	4.166667	3.953107	
310515	1293.812500	4.166667	5.211201	
310516	1293.816667	4.166667	4.023374	
310517	1293.820833	4.166667	3.287940	
310518	1293.825000	4.166667	4.829470	
310519	1293.829167	4.166667	7.193282	
310520	1293.833333	4.166667	1.438498	
310521	1293.837500	4.166667	5.826235	
310522	1293.841667	4.166667	10.906376	
310523	1293.845833	4.166667	9.118517	
310524	1293.850000	4.166667	11.443247	
310525	1293.854167	4.166667	12.901879	
310526	1293.858333	4.166667	5.541219	
310527	1293.862500	4.166667	11.812741	
310528	1293.866667	4.166667	5.118828	
310529	1293.870833	4.166667	10.313055	
310530	1293.875000	4.166667	17.945308	
310531	1293.879167	4.166667	10.567674	
310532	1293.883333	4.166667	10.176469	
310533	1293.887500	4.166667	13.902196	
310534	1293.891667	4.166667	3.717437	
310535	1293.895833	4.166667	20.990472	
310536	1293.900000	4.166667	11.663917	
310537	1293.904167	4.166667	14.125629	
310538	1293.908333	4.166667	8.449402	
310539	1293.912500	4.166667	12.293951	
310540	1293.916667	4.166667	13.720607	
310541	1293.920833	4.166667	2.384734	
310542	1293.925000	4.166667	15.561759	
310543	1293.929167	4.166667	15.833352	
310544	1293.933333	4.166667	7.304998	
310545	1293.937500	4.166667	8.629412	
310546	1293.941667	4.166667	14.797112	
310547	1293.945833	4.166667	4.860656	
310548	1293.950000	4.166667	9.801843	
310549	1293.954167	4.166667	5.757152	
310550	1293.958333	4.166667	10.972301	
310551	1293.962500	4.166667	3.614405	
310552	1293.966667	4.166667	20.309909	
310553	1293.970833	4.166667	21.901573	
310554	1293.975000	4.166667	2.220119	
310555	1293.979167	4.166667	6.048483	
310556	1293.983333	4.166667	11.532463	
310557	1293.987500	4.166667	20.238063	
310558	1293.991667	4.166667	7.735679	
310559	1293.995833	4.166667	16.143237	
310560	1294.000000	4.166667	10.629651	
310561	1294.004167	4.166667	9.973168	
310562	1294.008333	4.166667	11.554174	
310563	1294.012500	4.166667	10.106597	
310564	1294.016667	4.166667	6.276654	
310565	1294.020833	4.166667	12.155786	
310566	1294.025000	4.166667	14.442619	
310567	1294.029167	4.166667	1.895234	
310568	1294.033333	4.166667	24.236567	
310569	1294.037500	4.166667	3.850076	
310570	1294.041667	4.166667	14.440251	
310571	1294.045833	4.166667	21.309041	
310572	1294.050000	4.166667	7.008535	
310573	1294.054167	4.166667	30.300446	
310574	1294.058333	4.166667	13.113469	
310575	1294.062500	4.166667	12.078018	
310576	1294.066667	4.166667	2.995819	
310577	1294.070833	4.166667	17.717927	
310578	1294.075000	4.166667	2.846206	
310579	1294.079167	4.166667	2.532768	
310580	1294.083333	4.166667	3.938501	
310581	1294.087500	4.166667	11.048489	
310582	1294.091667	4.166667	7.942533	
310583	1294.095833	4.166667	2.223278	
310584	1294.100000	4.166667	2.801598	
310585	1294.104167	4.166667	2.907788	
310586	1294.108333	4.166667	3.474266	
310587	1294.112500	4.166667	2.142747	
310588	1294.116667	4.166667	10.991644	
310589	1294.120833	4.166667	6.415214	
310590	1294.125000	4.166667	3.386630	
310591	1294.129167	4.166667	2.836732	
310592	1294.133333	4.166667	3.949160	
310593	1294.137500	4.166667	9.641177	
310594	1294.141667	4.166667	2.108403	
310595	1294.145833	4.166667	2.706067	
310596	1294.150000	4.166667	2.798440	
310597	1294.154167	4.166667	2.466843	
310598	1294.158333	4.166667	4.253913	
310600	1294.166667	8.333333	2.581718	1
310601	1294.170833	4.166667	4.097984	
310602	1294.175000	4.166667	4.059692	
310603	1294.179167	4.166667	7.464875	
310604	1294.183333	4.166667	3.931001	
310605	1294.187500	4.166667	2.021951	
310606	1294.191667	4.166667	8.653097	
310607	1294.195833	4.166667	5.171726	
310608	1294.200000	4.166667	5.160278	
310609	1294.204167	4.166667	3.838628	
310610	1294.208333	4.166667	8.118200	
310611	1294.212500	4.166667	6.007429	
310612	1294.216667	4.166667	6.489823	
310613	1294.220833	4.166667	10.749657	
310614	1294.225000	4.166667	1.673380	
310615	1294.229167	4.166667	2.980424	
310616	1294.233333	4.166667	11.356006	
310617	1294.237500	4.166667	1.854179	
310618	1294.241667	4.166667	5.804918	
310619	1294.245833	4.166667	8.239391	
310620	1294.250000	4.166667	1.509160	
310621	1294.254167	4.166667	1.794570	
310622	1294.258333	4.166667	7.187755	
310623	1294.262500	4.166667	6.879054	
310624	1294.266667	4.166667	1.540346	
310625	1294.270833	4.166667	2.724226	
310626	1294.275000	4.166667	11.367849	
310627	1294.279167	4.166667	2.537110	
310628	1294.283333	4.166667	8.206626	
310629	1294.287500	4.166667	1.949710	
310630	1294.291667	4.166667	2.937790	
310631	1294.295833	4.166667	4.362866	
310632	1294.300000	4.166667	2.495266	
310633	1294.304167	4.166667	8.959035	
310634	1294.308333	4.166667	3.843365	
310635	1294.312500	4.166667	0.990843	
310636	1294.316667	4.166667	1.036240	
310637	1294.320833	4.166667	1.828125	
310638	1294.325000	4.166667	2.465659	
310639	1294.329167	4.166667	2.643695	
310640	1294.333333	4.166667	0.945446	
310641	1294.337500	4.166667	0.762673	
310642	1294.341667	4.166667	0.813202	
310643	1294.345833	4.166667	0.973079	
310644	1294.350000	4.166667	0.924918	
310645	1294.354167	4.166667	1.536398	
310646	1294.358333	4.166667	1.582585	
310647	1294.362500	4.166667	0.972289	
310648	1294.366667	4.166667	1.353231	
310649	1294.370833	4.166667	1.103744	
310650	1294.375000	4.166667	1.394680	
310651	1294.379167	4.166667	1.116376	
310652	1294.383333	4.166667	1.510739	
310653	1294.387500	4.166667	0.878337	
310654	1294.391667	4.166667	1.687196	
310655	1294.395833	4.166667	1.303491	
310656	1294.400000	4.166667	1.168484	
310657	1294.404167	4.166667	0.891364	
310658	1294.408333	4.166667	0.917813	
310659	1294.412500	4.166667	0.777673	
310660	1294.416667	4.166667	0.697143	
310661	1294.420833	4.166667	1.187038	
310662	1294.425000	4.166667	6.403766	
310663	1294.429167	4.166667	0.845572	
310664	1294.433333	4.166667	0.695169	
310665	1294.437500	4.166667	0.725565	
310666	1294.441667	4.166667	0.662009	
310667	1294.445833	4.166667	0.862152	
310668	1294.450000	4.166667	0.612270	
310669	1294.454167	4.166667	0.747672	
310670	1294.458333	4.166667	2.601061	
310671	1294.462500	4.166667	1.174800	
310672	1294.466667	4.166667	0.789516	
310673	1294.470833	4.166667	0.878732	
310674	1294.475000	4.166667	0.795043	
310675	1294.479167	4.166667	0.996764	
310676	1294.483333	4.166667	0.938340	
310677	1294.487500	4.166667	1.822993	
310678	1294.491667	4.166667	1.732593	
310679	1294.495833	4.166667	1.781938	
310680	1294.500000	4.166667	1.272305	
310681	1294.504167	4.166667	0.984527	
310682	1294.508333	4.166667	0.811228	
310683	1294.512500	4.166667	0.831361	
310684	1294.516667	4.166667	0.768989	
310685	1294.520833	4.166667	1.291648	
310686	1294.525000	4.166667	0.811623	
310687	1294.529167	4.166667	0.768989	
310688	1294.533333	4.166667	0.756356	
310689	1294.537500	4.166667	0.687669	
310690	1294.541667	4.166667	0.775700	
310691	1294.545833	4.166667	1.557321	
310692	1294.550000	4.166667	1.492580	
310693	1294.554167	4.166667	2.255648	
310694	1294.558333	4.166667	1.302702	
310695	1294.562500	4.166667	0.964789	
310696	1294.566667	4.166667	1.407313	
310697	1294.570833	4.166667	0.921760	
310698	1294.575000	4.166667	1.058741	
310699	1294.579167	4.166667	1.353231	
310700	1294.583333	4.166667	1.586138	
310701	1294.587500	4.166667	1.320071	
310702	1294.591667	4.166667	1.294017	
310703	1294.595833	4.166667	1.825756	
310704	1294.600000	4.166667	4.728018	
310705	1294.604167	4.166667	0.858599	
310706	1294.608333	4.166667	0.827018	
310707	1294.612500	4.166667	0.843203	
310708	1294.616667	4.166667	0.624507	
310709	1294.620833	4.166667	0.747277	
310710	1294.625000	4.166667	1.009002	
310711	1294.629167	4.166667	1.388364	
310712	1294.633333	4.166667	0.995185	
310713	1294.637500	4.166667	0.746882	
310714	1294.641667	4.166667	0.691221	
310715	1294.645833	4.166667	0.677405	
310716	1294.650000	4.166667	0.928471	
310717	1294.654167	4.166667	4.722491	
310718	1294.658333	4.166667	1.706539	
310719	1294.662500	4.166667	2.210645	
310720	1294.666667	4.166667	2.687513	
310721	1294.670833	4.166667	2.178670	
310722	1294.675000	4.166667	1.095059	
310723	1294.679167	4.166667	1.059925	
310724	1294.683333	4.166667	4.060482	
310725	1294.687500	4.166667	3.529137	
310726	1294.691667	4.166667	0.915049	
310727	1294.695833	4.166667	0.989264	
310728	1294.700000	4.166667	0.801359	
310729	1294.704167	4.166667	1.399023	
310730	1294.708333	4.166667	0.708986	
310731	1294.712500	4.166667	0.739382	
310732	1294.716667	4.166667	1.055188	
310733	1294.720833	4.166667	0.978605	
310734	1294.725000	4.166667	0.719644	
310735	1294.729167	4.166667	0.832545	
310736	1294.733333	4.166667	0.761488	
310737	1294.737500	4.166667	2.318414	
310738	1294.741667	4.166667	2.445921	
310739	1294.745833	4.166667	2.135246	
310740	1294.750000	4.166667	1.009396	
310741	1294.754167	4.166667	0.950972	
310742	1294.758333	4.166667	1.005054	
310743	1294.762500	4.166667	1.104138	
310744	1294.766667	4.166667	0.766225	
310745	1294.770833	4.166667	1.350073	
310746	1294.775000	4.166667	0.987685	
310747	1294.779167	4.166667	0.685300	
310748	1294.783333	4.166667	0.740961	
310749	1294.787500	4.166667	0.714907	
310750	1294.791667	4.166667	1.466132	
310751	1294.795833	4.166667	3.534664	
310752	1294.800000	4.166667	1.961158	
310753	1294.804167	4.166667	0.961631	
310754	1294.808333	4.166667	0.899259	
310755	1294.812500	4.166667	0.840440	
310756	1294.816667	4.166667	1.164536	
310757	1294.820833	4.166667	1.031503	
310758	1294.825000	4.166667	1.053215	
310759	1294.829167	4.166667	1.099007	
310760	1294.833333	4.166667	0.663588	
310761	1294.837500	4.166667	0.814386	
310762	1294.841667	4.166667	0.693195	
310763	1294.845833	4.166667	0.665562	
310764	1294.850000	4.166667	3.043190	
310765	1294.854167	4.166667	2.120246	
310766	1294.858333	4.166667	1.769306	
310767	1294.862500	4.166667	1.001501	
310768	1294.866667	4.166667	0.883469	
310769	1294.870833	4.166667	0.765436	
310770	1294.875000	4.166667	1.455078	
310771	1294.879167	4.166667	0.744119	
310772	1294.883333	4.166667	1.014134	
310773	1294.887500	4.166667	1.329545	
310774	1294.891667	4.166667	0.695564	
310775	1294.895833	4.166667	0.710565	
310776	1294.900000	4.166667	0.632402	
310777	1294.904167	4.166667	0.701880	
310778	1294.908333	4.166667	10.600834	
310779	1294.912500	4.166667	0.656483	
310780	1294.916667	4.166667	0.680168	
310781	1294.920833	4.166667	1.650089	
310782	1294.925000	4.166667	1.466921	
310783	1294.929167	4.166667	0.975842	
310784	1294.933333	4.166667	0.812017	
310785	1294.937500	4.166667	1.569558	
310786	1294.941667	4.166667	1.697460	
310787	1294.945833	4.166667	2.169590	
310788	1294.950000	4.166667	1.035056	
310789	1294.954167	4.166667	0.641087	
310790	1294.958333	4.166667	0.673063	
310791	1294.962500	4.166667	0.849519	
310792	1294.966667	4.166667	0.897680	
310793	1294.970833	4.166667	3.169118	
310794	1294.975000	4.166667	5.155146	
310795	1294.979167	4.166667	4.100747	
310796	1294.983333	4.166667	3.723753	
310797	1294.987500	4.166667	3.689804	
310798	1294.991667	4.166667	4.238912	
310799	1294.995833	4.166667	4.591431	
310800	1295.000000	4.166667	3.598615	
310801	1295.004167	4.166667	4.114564	
310802	1295.008333	4.166667	4.696437	
310803	1295.012500	4.166667	3.946397	
310804	1295.016667	4.166667	4.399579	
310805	1295.020833	4.166667	3.619932	
310806	1295.025000	4.166667	4.379446	
310807	1295.029167	4.166667	4.493531	
310808	1295.033333	4.166667	4.493926	
310809	1295.037500	4.166667	3.340443	
310810	1295.041667	4.166667	4.342339	
310811	1295.045833	4.166667	4.488005	
310812	1295.050000	4.166667	3.692962	
310813	1295.054167	4.166667	5.004348	
310814	1295.058333	4.166667	5.833735	
310815	1295.062500	4.166667	4.623801	
310816	1295.066667	4.166667	1.380469	
310817	1295.070833	4.166667	3.946791	
310818	1295.075000	4.166667	4.433528	
310819	1295.079167	4.166667	3.969687	
310820	1295.083333	4.166667	5.143303	
310821	1295.087500	4.166667	3.470713	
310822	1295.091667	4.166667	4.064034	
310823	1295.095833	4.166667	5.617013	
310824	1295.100000	4.166667	2.929895	
310825	1295.104167	4.166667	4.196673	
310826	1295.108333	4.166667	10.491486	
310827	1295.112500	4.166667	9.356161	
310828	1295.116667	4.166667	1.888523	
310829	1295.120833	4.166667	23.468368	
310830	1295.125000	4.166667	8.712706	
310831	1295.129167	4.166667	11.988014	
310833	1295.137500	8.333333	12.041306	1
310834	1295.141667	4.166667	15.795061	
310835	1295.145833	4.166667	17.633054	
310836	1295.150000	4.166667	1.702592	
310837	1295.154167	4.166667	7.821342	
310838	1295.158333	4.166667	17.679636	
310839	1295.162500	4.166667	6.264416	
310840	1295.166667	4.166667	13.543360	
310841	1295.170833	4.166667	13.360982	
310842	1295.175000	4.166667	14.757636	
310843	1295.179167	4.166667	28.563116	
310844	1295.183333	4.166667	12.557255	
310845	1295.187500	4.166667	3.560323	
310846	1295.191667	4.166667	11.751948	
310847	1295.195833	4.166667	5.611091	
310848	1295.200000	4.166667	11.174022	
310849	1295.204167	4.166667	2.954764	
310850	1295.208333	4.166667	7.412767	
310851	1295.212500	4.166667	8.622701	
310852	1295.216667	4.166667	17.543049	
310853	1295.220833	4.166667	5.846367	
310854	1295.225000	4.166667	15.474517	
310855	1295.229167	4.166667	8.454929	
310856	1295.233333	4.166667	7.314078	
310857	1295.237500	4.166667	15.979807	
310858	1295.241667	4.166667	13.504279	
310859	1295.245833	4.166667	13.126891	
310860	1295.250000	4.166667	10.103044	
310861	1295.254167	4.166667	17.210268	
